node,spec_rate
Node925,0.09930479513774608
Node926,0.0923896350484149
Numenius_madagascariensis,0.048041434878524115
Node927,0.08584210325216453
Node928,0.07652402218138389
Numenius_minutus,0.05364257318717685
Numenius_arquata,0.04598567051129917
Numenius_americanus,0.06196095190350827
Node929,0.06993070199710155
Numenius_tahitiensis,0.03409784482256136
Numenius_phaeopus,0.040750026871597476
Node930,0.11530589180138114
Node931,0.07661977758180326
Pedionomus_torquatus,0.041190083172803836
Node932,0.05483091925264623
Node933,0.035576579819893754
Attagis_malouinus,0.023975861001419674
Attagis_gayi,0.025990500472640725
Node934,0.04600319225141444
Thinocorus_orbignyianus,0.02100546465660971
Thinocorus_rumicivorus,0.02647284747100383
Node935,0.09985909362233746
Node936,0.08023773525127777
Node937,0.06083050170714155
Node938,0.04740549227621847
Microparra_capensis,0.0270917732247607
Irediparra_gallinacea,0.02971367923523945
Node939,0.04609738920259251
Actophilornis_africanus,0.023594224323136154
Metopidius_indicus,0.02337734085787847
Node940,0.05198874795950228
Node941,0.04305189226412889
Jacana_spinosa,0.024630208210118333
Jacana_jacana,0.029495465359500705
Hydrophasianus_chirurgus,0.030625915016917814
Node942,0.05312600733606601
Rostratula_semicollaris,0.030840273189538185
Node943,0.03723302666217125
Rostratula_benghalensis,0.021707858724070744
Rostratula_australis,0.02075846384928481
Node944,0.14292978942773457
Node945,0.08670202109740474
Node946,0.04798355337795091
Node947,0.03509994804742835
Chionis_minor,0.01729139030167271
Chionis_albus,0.021543529679769084
Pluvianellus_socialis,0.03169779377503321
Node948,0.06318000239686596
Node949,0.06479038963883775
Node950,0.036931017002736065
Burhinus_grallarius,0.02282193483482959
Burhinus_capensis,0.025318277933963348
Node951,0.043849977725327456
Burhinus_senegalensis,0.023954496156062797
Node952,0.032618706877743764
Burhinus_oedicnemus,0.021105746203633407
Burhinus_vermiculatus,0.02407680096755272
Node953,0.04298900992805532
Burhinus_superciliaris,0.023165167576853316
Burhinus_bistriatus,0.024451330668316586
Node954,0.1067715953737562
Node955,0.13484648265182572
Node956,0.12935068064037597
Node957,0.09866848744521639
Node958,0.0945938408727551
Node959,0.04404431431869794
Charadrius_modestus,0.028533813243938583
Phegornis_mitchellii,0.028186819056406222
Node960,0.08042083995997192
Eudromias_morinellus,0.03901785777041624
Node961,0.0830995598935377
Node962,0.06448666121257703
Node963,0.054105818175569316
Node964,0.04069962708745005
Charadrius_hiaticula,0.026618457741388737
Charadrius_melodus,0.026166687879688153
Charadrius_vociferus,0.030937001889798952
Charadrius_semipalmatus,0.04051562044983276
Node965,0.07178903962724337
Node966,0.052810076474792494
Charadrius_dubius,0.024416751254389153
Thinornis_novaeseelandiae,0.028236452382357245
Node967,0.03806494822766859
Elseyornis_melanops,0.023736068834284096
Thinornis_rubricollis,0.02917917583444944
Oreopholus_ruficollis,0.04649688186666263
Node968,0.099533664269755
Node969,0.0643332943112711
Node970,0.0537008749964982
Node971,0.04019040871541738
Vanellus_vanellus,0.030081420572662495
Vanellus_miles,0.023982816627107134
Vanellus_resplendens,0.03307028594375557
Vanellus_chilensis,0.0356724849700889
Node972,0.09157134076220842
Node973,0.10049690404496206
Anarhynchus_frontalis,0.052281731468077165
Node974,0.14394939754563296
Node975,0.12170193303754738
Node976,0.08094740974964917
Charadrius_montanus,0.052579289250861305
Node977,0.06384035060740509
Charadrius_alexandrinus,0.04688492599606501
Charadrius_marginatus,0.034801066899483514
Node978,0.0900723170146291
Node979,0.06314054636373051
Charadrius_leschenaultii,0.03958768668736284
Charadrius_mongolus,0.0418307263766183
Charadrius_veredus,0.04305550050991695
Node980,0.11234216443877812
Node981,0.10436653533476747
Charadrius_bicinctus,0.05802411108473632
Node982,0.10563247285628719
Node983,0.07390657349145076
Charadrius_australis,0.04454474396712834
Node984,0.05577718476723444
Charadrius_wilsonia,0.02964037859109977
Charadrius_ruficapillus,0.03552918851572565
Node985,0.06918305826719469
Charadrius_alticola,0.04372878450097718
Charadrius_falklandicus,0.047117282337354086
Charadrius_collaris,0.06709249712553636
Erythrogonys_cinctus,0.0450157302122352
Node986,0.12846602491048417
Node987,0.1084761953586746
Node988,0.1401078837629982
Node989,0.12162828642790978
Node990,0.07719341460543795
Recurvirostra_avosetta,0.05215503886738073
Node991,0.06993872698168006
Recurvirostra_andina,0.0527273093855683
Recurvirostra_americana,0.032377217707659375
Node992,0.11405648824250036
Node993,0.10521321288223195
Himantopus_mexicanus,0.054955830969501206
Node994,0.11023827532698834
Node995,0.08513861768482756
Himantopus_himantopus,0.04615290812269805
Himantopus_novaezelandiae,0.05393559424818258
Himantopus_leucocephalus,0.077882110238917
Cladorhynchus_leucocephalus,0.06409912965760212
Node996,0.12677949637811256
Node997,0.11596290151699173
Node998,0.11535525468956229
Node999,0.10078502981673024
Haematopus_bachmani,0.04933031112321356
Haematopus_palliatus,0.06961858125133209
Haematopus_ater,0.07109270571238843
Haematopus_leucopodus,0.06529554375801647
Node1000,0.10649537556502792
Haematopus_ostralegus,0.07202115424914209
Node1001,0.11583842655949013
Node1002,0.10461729111946527
Haematopus_unicolor,0.06747862867993971
Haematopus_finschi,0.08442942537812581
Haematopus_chathamensis,0.08992189206688216
Ibidorhyncha_struthersii,0.04903664302692229
Node1003,0.07522814631362736
Node1004,0.06199059681899527
Pluvialis_dominica,0.03785239597888407
Node1005,0.04564267049062812
Pluvialis_fulva,0.04011230914235396
Pluvialis_apricaria,0.03528498485599629
Pluvialis_squatarola,0.04372620354606887
Pluvianus_aegyptius,0.04508398935989765
Node1006,0.22777068926082622
Node1007,0.23459291901360602
Node1008,0.12582106793383535
Node1009,0.06669470684576213
Sarcoramphus_papa,0.030477426718362875
Node1010,0.05516813944232795
Node1011,0.045297653411525446
Node1012,0.030805721411517977
Coragyps_atratus,0.01858886128840382
Gymnogyps_californianus,0.014613053633527221
Node1013,0.0403599559443118
Node1014,0.03245200861638787
Cathartes_burrovianus,0.022493708130610697
Cathartes_melambrotus,0.018752135348370606
Cathartes_aura,0.026295825182513013
Vultur_gryphus,0.028873758048459902
Node1015,0.08391396159228798
Node1016,0.07461582694501316
Pandion_haliaetus,0.03631081090837146
Node1017,0.0974283660098147
Node1018,0.1498364233524353
Node1019,0.21165426333044826
Node1020,0.2552381458553
Node1021,0.22531544903264222
Node1022,0.20177057010545146
Node1023,0.17277156074294853
Node1024,0.1376406045402906
Node1025,0.12300546893863024
Node1026,0.1100056265458096
Nisaetus_bartelsi,0.073624154023513
Nisaetus_alboniger,0.0808015712454619
Nisaetus_nipalensis,0.07633996353534953
Nisaetus_nanus,0.08401435374322924
Node1027,0.12837363549292316
Nisaetus_lanceolatus,0.07746639422361425
Node1028,0.09371234453581385
Nisaetus_cirrhatus,0.056183931484229246
Nisaetus_philippensis,0.06341346904589552
Node1029,0.2018026571745087
Node1030,0.20584384808047584
Node1031,0.22566425733878442
Lophotriorchis_kienerii,0.10912187486400204
Node1032,0.2523853938885204
Node1033,0.3225632777963409
Node1034,0.39206623529506124
Node1035,0.2774467516861175
Aquila_nipalensis,0.1587318840103978
Node1036,0.24568800593111717
Aquila_rapax,0.16114354904483197
Node1037,0.21912674478748964
Aquila_adalberti,0.14540113628552961
Aquila_heliaca,0.15110264626705647
Node1038,0.4544893591263562
Node1039,0.3358393239042671
Aquila_africanus,0.16970968687233284
Node1040,0.3021027892406302
Node1041,0.27321208794382734
Node1042,0.22077968334512044
Aquila_verreauxii,0.13812384785044482
Node1043,0.16191238022884238
Aquila_fasciatus,0.10640125772425947
Hieraaetus_spilogaster,0.10531351552023084
Node1044,0.18720221984182228
Aquila_gurneyi,0.13932924385801795
Aquila_audax,0.14139922058263077
Aquila_chrysaetos,0.18142140635710277
Node1045,0.2726485009432241
Aquila_wahlbergi,0.17384914425501896
Node1046,0.24630614166028367
Hieraaetus_ayresii,0.14868955581894935
Node1047,0.2038561903996535
Hieraaetus_morphnoides,0.11613581582098338
Node1048,0.208841861734172
Hieraaetus_pennatus,0.10876120279511847
Hieraaetus_weiskei,0.12780659022255958
Node1049,0.26270297100029477
Node1050,0.22924362716230276
Node1051,0.17315056068404716
Aquila_hastata,0.14766235511903292
Node1052,0.16454231237506556
Aquila_pomarina,0.10830530949737506
Aquila_clanga,0.10341074906837595
Ictinaetus_malayensis,0.11553193359431138
Lophaetus_occipitalis,0.1499236544001651
Polemaetus_bellicosus,0.11597310305906311
Node1053,0.1373908856828523
Node1054,0.13170118297925604
Node1055,0.08716197030327236
Spizaetus_isidori,0.05163829259694615
Spizaetus_ornatus,0.04595633470994664
Spizaetus_melanoleucus,0.07033739085385811
Spizaetus_tyrannus,0.08130526850854675
Stephanoaetus_coronatus,0.10210591405580564
Node1056,0.11749326718616797
Node1057,0.07444819178508015
Morphnus_guianensis,0.04001722715740433
Harpia_harpyja,0.03744522702663671
Node1058,0.06887186116697544
Macheiramphus_alcinus,0.04324658919221696
Harpyopsis_novaeguineae,0.0362245146604963
Node1059,0.2336794587689547
Node1060,0.3052856600777224
Node1061,0.17627171882909992
Node1062,0.10973718432691541
Node1063,0.09970785277908253
Node1064,0.06699942312734607
Accipiter_superciliosus,0.03280491880121528
Melierax_gabar,0.037263624223106334
Node1065,0.07637541992756305
Node1066,0.04933359094618032
Melierax_canorus,0.03107741122099091
Melierax_poliopterus,0.03366998640076377
Urotriorchis_macrourus,0.0390262435218167
Harpagus_bidentatus,0.05243628673736589
Kaupifalco_monogrammicus,0.07177353358456448
Node1067,0.3376325613746888
Node1068,0.2489440754269173
Node1069,0.21839611692634137
Node1070,0.1972750842110615
Node1071,0.11261698263375373
Accipiter_gentilis,0.06612670070048272
Node1072,0.09341547570710576
Accipiter_cooperii,0.05801429203013935
Accipiter_bicolor,0.053212182968765794
Node1073,0.13862181039109844
Node1074,0.10423246092502784
Circus_cyaneus,0.06237095313961073
Circus_cinereus,0.051288700686694805
Node1075,0.12811809330224022
Circus_buffoni,0.07188073544500022
Node1076,0.09646089025355671
Circus_ranivorus,0.05480610073036899
Circus_aeruginosus,0.05678370933559824
Node1077,0.16071796179036793
Accipiter_tachiro,0.07908126709755704
Node1078,0.15374862943820272
Node1079,0.09326619523917393
Accipiter_novaehollandiae,0.05103117317930034
Accipiter_imitator,0.048849181689882275
Node1080,0.10843797070381997
Node1081,0.09239642887430324
Accipiter_erythronemius,0.04932659328291581
Accipiter_nisus,0.054087072530582765
Node1082,0.09619193134584225
Accipiter_rufiventris,0.0646692204637471
Accipiter_striatus,0.0634246527929297
Node1083,0.13919170071087558
Accipiter_soloensis,0.07458755295654668
Node1084,0.11182919714741361
Node1085,0.07871897670057594
Accipiter_gularis,0.050020339711470393
Accipiter_virgatus,0.05911362338006693
Accipiter_cirrocephalus,0.05826675136781616
Node1086,0.2930393739825275
Node1087,0.22008500057285252
Node1088,0.20735502412816148
Node1089,0.21931524609527125
Node1090,0.2775443518866584
Node1091,0.16009101539900242
Node1092,0.10366226966897883
Ictinia_mississippiensis,0.06211575614236601
Ictinia_plumbea,0.07320402027338134
Rostrhamus_sociabilis,0.09844849712724922
Node1093,0.30967951922700626
Node1094,0.259155692072755
Leucopternis_plumbeus,0.1298307271196359
Node1095,0.245343277749113
Node1096,0.24780231178880532
Buteogallus_meridionalis,0.11925148572355077
Node1097,0.22406654496736458
Buteogallus_urubitinga,0.13610263584663526
Node1098,0.17472722242748182
Harpyhaliaetus_coronatus,0.07975552355173093
Harpyhaliaetus_solitarius,0.09342205787455075
Node1099,0.245779099953755
Leucopternis_lacernulatus,0.11662489301293236
Node1100,0.19089032977927387
Leucopternis_schistaceus,0.11906354147112024
Node1101,0.15901298945861106
Buteogallus_aequinoctialis,0.09930256599867211
Buteogallus_anthracinus,0.0845484919947813
Node1102,0.2849694772497865
Node1103,0.3128738219628475
Node1104,0.19607439462640208
Buteo_magnirostris,0.11083041729554859
Node1105,0.1159734819176504
Parabuteo_unicinctus,0.07311166243493501
Buteo_leucorrhous,0.06588911814128601
Node1106,0.3437135215753576
Node1107,0.2159611701028108
Node1108,0.1654045593213153
Geranoaetus_melanoleucus,0.10806679762717282
Buteo_polyosoma,0.10107583390643213
Buteo_albicaudatus,0.12188836193647035
Node1109,0.41082118747144397
Node1110,0.38326034779193907
Node1111,0.5650503507549467
Node1112,0.5091814690181152
Node1113,0.3089105170431922
Buteo_ridgwayi,0.1917601239637844
Buteo_lineatus,0.15383943193951366
Node1114,0.6047615366868287
Node1115,0.728638999321024
Node1116,0.6561921969572729
Node1117,0.5702012159382931
Node1118,0.4957706727956932
Node1119,0.4664993876728648
Node1120,0.4861872298187579
Buteo_swainsoni,0.259358156997643
Buteo_galapagoensis,0.2633006727656562
Buteo_brachyurus,0.39385934423773844
Buteo_albigula,0.3890184090962534
Buteo_solitarius,0.29823286001520216
Buteo_jamaicensis,0.3162191833608821
Node1121,0.7158623144531024
Buteo_albonotatus,0.3798268057676407
Node1122,0.7411438900821702
Node1123,0.8950792195760183
Node1124,0.8588653502086302
Node1125,0.6463422310486483
Buteo_hemilasius,0.45645319193688033
Buteo_rufinus,0.3934950980332122
Node1126,0.5678149243564983
Buteo_buteo,0.41316077702938453
Buteo_oreophilus,0.4615036019846924
Node1127,0.6099021594206145
Buteo_augur,0.3784625469366013
Buteo_rufofuscus,0.37754343980879224
Node1128,0.5337491119177481
Buteo_lagopus,0.26780805326318624
Buteo_regalis,0.3227580417658015
Buteo_platypterus,0.31973006963081413
Node1129,0.3126996271175295
Node1130,0.24291290780790725
Leucopternis_melanops,0.1545741293879593
Leucopternis_kuhli,0.13908057448730562
Leucopternis_semiplumbeus,0.1986308224015225
Buteo_nitidus,0.20493789657935987
Node1131,0.27006474664513613
Leucopternis_occidentalis,0.13614854950492847
Node1132,0.19675341142642697
Leucopternis_albicollis,0.11932972553348166
Leucopternis_polionotus,0.10681654725739888
Leucopternis_princeps,0.13982206800390232
Busarellus_nigricollis,0.10703793437336917
Geranospiza_caerulescens,0.09269241647886692
Node1133,0.14027069664937844
Node1134,0.0831891720985773
Butastur_indicus,0.05604252751773328
Butastur_teesa,0.06354647969235909
Butastur_rufipennis,0.06971783174712269
Node1135,0.22399455492979997
Node1136,0.19760365965352797
Node1137,0.15380319571070064
Haliaeetus_leucoryphus,0.08652085307427855
Node1138,0.12107838164529196
Haliaeetus_pelagicus,0.06933505449216512
Node1139,0.1173815065871341
Haliaeetus_albicilla,0.061021413641678096
Haliaeetus_leucocephalus,0.07925390309308862
Node1140,0.18740621963383958
Node1141,0.13022007353450232
Haliaeetus_vocifer,0.0613246563032675
Haliaeetus_vociferoides,0.07496301099563132
Node1142,0.1631612249514933
Node1143,0.10954843042283552
Ichthyophaga_humilis,0.05499319930378022
Ichthyophaga_ichthyaetus,0.06847487981110169
Node1144,0.10042293395759462
Haliaeetus_leucogaster,0.05350051546379225
Haliaeetus_sanfordi,0.06761519434869669
Node1145,0.1613249480243652
Node1146,0.09895803811485172
Milvus_migrans,0.05841617704346316
Milvus_milvus,0.0660600460069947
Node1147,0.11074374482119463
Haliastur_sphenurus,0.05896396351661467
Haliastur_indus,0.05813253395208367
Accipiter_trivirgatus,0.09069874990124366
Node1148,0.20486828746998914
Node1149,0.1504184403264251
Node1150,0.1212122084882225
Sarcogyps_calvus,0.07018181512480275
Node1151,0.09663120794755617
Trigonoceps_occipitalis,0.057142080864159894
Node1152,0.07013868726997263
Torgos_tracheliotos,0.056174428658836394
Aegypius_monachus,0.05768784884312148
Node1153,0.15795460751953347
Necrosyrtes_monachus,0.10078851349199996
Node1154,0.18949398574233625
Gyps_africanus,0.11401571851825323
Node1155,0.32105327798785566
Node1156,0.42489306874186844
Gyps_himalayensis,0.2883806008753111
Node1157,0.5795726112568675
Node1158,0.5745168850637069
Node1159,0.4844646652275348
Gyps_tenuirostris,0.27299210388470085
Gyps_indicus,0.29434222417893735
Gyps_coprotheres,0.3647109802527033
Node1160,0.4127746172405359
Gyps_fulvus,0.2950932231723436
Gyps_rueppellii,0.3149294859904897
Gyps_bengalensis,0.2172617690193322
Node1161,0.1718605189578032
Node1162,0.13496215776362921
Pithecophaga_jefferyi,0.07250769453398297
Node1163,0.11153569774681096
Node1164,0.11067019315314451
Node1165,0.1079925614298105
Node1166,0.06800108074286013
Node1167,0.06526744299229878
Circaetus_cinereus,0.043014145653608546
Circaetus_gallicus,0.04383270387281567
Circaetus_pectoralis,0.04991438578838091
Dryotriorchis_spectabilis,0.058265227645808236
Node1168,0.07613956739263607
Circaetus_cinerascens,0.04160213732876193
Circaetus_fasciolatus,0.04972361353956769
Terathopius_ecaudatus,0.05849462022798703
Node1169,0.11672843915002379
Spilornis_elgini,0.05936243874718304
Node1170,0.08091124927618605
Spilornis_rufipectus,0.057762949140787036
Node1171,0.08500528026732994
Spilornis_cheela,0.04094562603617505
Spilornis_holospilus,0.05258518985118151
Node1172,0.13759596631076537
Node1173,0.08930125515679498
Polyboroides_typus,0.04854040776516636
Node1174,0.06615769183105959
Gypohierax_angolensis,0.036191221900854186
Node1175,0.041231568546017075
Gypaetus_barbatus,0.029267449374734196
Neophron_percnopterus,0.02890485052526701
Node1176,0.15480788042911817
Node1177,0.12672297387219
Node1178,0.06958772338615958
Elanoides_forficatus,0.032104217051810026
Aviceda_cuculoides,0.042492089203736004
Node1179,0.11319836969371648
Node1180,0.07752017044061404
Node1181,0.060792355808767316
Pernis_celebensis,0.031839264485942494
Pernis_ptilorhyncus,0.03643620469205075
Pernis_apivorus,0.040429531135804025
Node1182,0.0711685380426086
Node1183,0.05256183751027586
Node1184,0.047976107868183814
Lophoictinia_isura,0.03317720117099624
Henicopernis_longicauda,0.032929922982990606
Hamirostra_melanosternon,0.038940270069175616
Aviceda_subcristata,0.047866472833427494
Node1185,0.09350555674831888
Node1186,0.053405032982833625
Node1187,0.04522937613889484
Chondrohierax_uncinatus,0.031030069184755187
Chondrohierax_wilsonii,0.025532898511811408
Leptodon_cayanensis,0.04005377303859683
Eutriorchis_astur,0.04527292921371596
Node1188,0.0539211752931529
Node1189,0.036633849084153104
Elanus_caeruleus,0.02533876112929938
Elanus_leucurus,0.018287515779121796
Gampsonyx_swainsonii,0.029845938382808808
Sagittarius_serpentarius,0.03362233645825205
Node1190,0.19429632241900718
Node1191,0.12474917190984483
Node1192,0.07596748128582567
Node1193,0.054948576163024405
Node1194,0.04819401283550515
Tyto_alba,0.02375558369499697
Tyto_glaucops,0.028008264486798683
Node1195,0.05779692359385558
Tyto_novaehollandiae,0.02955052834877302
Node1196,0.04851118529887427
Node1197,0.041887553110067394
Tyto_capensis,0.023051680806094522
Tyto_longimembris,0.027011309741668175
Tyto_tenebricosa,0.0276662770383931
Phodilus_badius,0.035929792421474725
Node1198,0.11596549193317457
Node1199,0.16023607413229887
Node1200,0.11685509400639638
Micrathene_whitneyi,0.05845391133214182
Node1201,0.10694017023738159
Node1202,0.12012444852900822
Node1203,0.10525675293347207
Glaucidium_capense,0.05868794363569351
Node1204,0.09711247323213536
Node1205,0.11108726900655827
Surnia_ulula,0.049888278954057466
Node1206,0.1102053536708709
Node1207,0.13470003697961452
Node1208,0.13736574571200585
Glaucidium_perlatum,0.08322860819725032
Node1209,0.18091472970014283
Node1210,0.1433104212240807
Glaucidium_minutissimum,0.09803466934541338
Node1211,0.11972122559449101
Glaucidium_californicum,0.08137164347141146
Glaucidium_gnoma,0.07573263547483183
Node1212,0.197682751002506
Node1213,0.13872051390270781
Glaucidium_bolivianum,0.09493750532005392
Glaucidium_jardinii,0.10058836534295444
Node1214,0.22157760037459615
Glaucidium_hardyi,0.12850694637119542
Node1215,0.22331790172610297
Glaucidium_peruanum,0.1282568121689281
Node1216,0.19361970562412098
Glaucidium_brasilianum,0.10630034576466656
Node1217,0.14101729083005335
Glaucidium_griseiceps,0.10254327914585179
Glaucidium_nanum,0.11391410154165245
Glaucidium_passerinum,0.06382731686652925
Glaucidium_tephronotum,0.060082866492620596
Glaucidium_cuculoides,0.054693268364515504
Node1218,0.07274766528138152
Athene_cunicularia,0.043697887383731
Node1219,0.0503663143388266
Athene_noctua,0.03917010691890377
Athene_brama,0.030779004245925428
Node1220,0.06844077248227962
Aegolius_funereus,0.042445919358398775
Node1221,0.04745586636435333
Aegolius_acadicus,0.025761490147554703
Aegolius_harrisii,0.037341334033882366
Node1222,0.17711644686080305
Node1223,0.1398054869932845
Node1224,0.19361828702397516
Node1225,0.1597892196196461
Node1226,0.16447282937289767
Node1227,0.12020929513592239
Otus_semitorques,0.08143325783322967
Otus_megalotis,0.06307193498817017
Node1228,0.15481026357592206
Mimizuku_gurneyi,0.08856049743467054
Node1229,0.1708663855043538
Node1230,0.1345873013196212
Otus_lempiji,0.07246063915505252
Otus_bakkamoena,0.0667850985418353
Otus_lettia,0.09660231858901283
Otus_spilocephalus,0.08405114417327512
Node1231,0.21829884535505237
Node1232,0.1272231331713413
Node1233,0.08549668029153808
Otus_senegalensis,0.06019602534434137
Otus_pembaensis,0.05486470422068412
Otus_scops,0.07857122172912065
Node1234,0.17792746000612047
Otus_brucei,0.09397110036354692
Node1235,0.19228606773775958
Node1236,0.26278620539486736
Otus_elegans,0.1481084624176455
Node1237,0.3320640544175059
Node1238,0.27635598045277815
Otus_rutilus,0.17396244134998082
Node1239,0.21778683200904497
Otus_capnodes,0.14916681877701637
Otus_mayottensis,0.15216000548207095
Node1240,0.29385614785661773
Node1241,0.2283868208590934
Otus_insularis,0.1439829426110399
Otus_sunia,0.13917403721898014
Node1242,0.22590542389391155
Otus_moheliensis,0.15516538457734286
Otus_pauliani,0.14774679659152495
Node1243,0.14137253430547317
Otus_longicornis,0.0942883564716435
Otus_mirus,0.09092862065397446
Otus_ireneae,0.0725492402996198
Node1244,0.2011232783501685
Node1245,0.14523154905518135
Node1246,0.11690102353593816
Node1247,0.0705017992629663
Asio_otus,0.054494246578051214
Pseudoscops_clamator,0.05129521611027242
Node1248,0.09450470097089728
Asio_flammeus,0.046646468006488646
Asio_capensis,0.05139233205516766
Node1249,0.08479787482977452
Otus_leucotis,0.05500218967430183
Ptilopsis_granti,0.05201019170282101
Node1250,0.2625191918412515
Node1251,0.18814842536770904
Node1252,0.21106790049142626
Node1253,0.16304530492178457
Megascops_trichopsis,0.09437291641804879
Node1254,0.11293438519813508
Node1255,0.08556315212633261
Megascops_choliba,0.05726667273259428
Megascops_koepckeae,0.0658657141950928
Megascops_albogularis,0.07828643329854348
Node1256,0.18771882299246173
Megascops_sanctaecatarinae,0.11461025243664419
Node1257,0.21827681289222126
Node1258,0.15229273254957376
Megascops_petersoni,0.09160949934850916
Megascops_hoyi,0.09521409164065917
Node1259,0.22444145497567417
Node1260,0.16410972430804874
Megascops_roboratus,0.12065134233438406
Node1261,0.1770609513707065
Node1262,0.113507689658284
Megascops_guatemalae,0.06973787656936084
Megascops_watsonii,0.07803483356747036
Megascops_atricapilla,0.09403606593221824
Node1263,0.12876609516087795
Megascops_kennicottii,0.07649853778556064
Megascops_asio,0.07573526456304287
Otus_flammeolus,0.08321078227866864
Node1264,0.24223069859955754
Node1265,0.2275071516426788
Node1266,0.1862084488029686
Node1267,0.16593707540714117
Node1268,0.10617624577204156
Strix_occidentalis,0.06806566475110304
Strix_virgata,0.07033765564291214
Node1269,0.11635802097418149
Strix_varia,0.06462774163005214
Strix_rufipes,0.06314736546809563
Node1270,0.19426930664758615
Strix_woodfordii,0.09625784035497363
Node1271,0.20335302907432587
Node1272,0.13098328685297864
Node1273,0.10371102661885931
Strix_davidi,0.056521717917321065
Strix_uralensis,0.05159717877699555
Strix_aluco,0.09923631105373322
Node1274,0.15167627149329038
Strix_butleri,0.0925889190743297
Node1275,0.0947837417390204
Strix_nebulosa,0.05654150185919832
Strix_leptogrammica,0.0663383205292868
Node1276,0.12955518039285716
Lophostrix_cristata,0.07704191914858183
Node1277,0.08939806905294137
Pulsatrix_koeniswaldiana,0.04529791704101303
Pulsatrix_perspicillata,0.053412604483306224
Node1278,0.24562363354821534
Node1279,0.14879130980111457
Node1280,0.09393367916169199
Ketupa_ketupu,0.05877384675298232
Bubo_nipalensis,0.06371016563376054
Node1281,0.10471618949573064
Ketupa_zeylonensis,0.06254786184157267
Bubo_lacteus,0.051620818024726005
Node1282,0.19594215571645662
Node1283,0.1398717039085168
Bubo_scandiaca,0.08794207503287525
Node1284,0.11520782953510587
Bubo_virginianus,0.056550105435783704
Bubo_magellanicus,0.06869218557988419
Node1285,0.16613493101469995
Node1286,0.15165104863503584
Node1287,0.11854331866773168
Bubo_ascalaphus,0.0679075959140535
Bubo_bubo,0.06325333276341108
Bubo_capensis,0.07952642820618355
Node1288,0.12894553765794803
Bubo_africanus,0.08063558713300259
Bubo_bengalensis,0.0984558826194979
Node1289,0.09115946744980842
Node1290,0.12016476960997832
Node1291,0.13205584966361428
Node1292,0.09608931412481427
Ninox_strenua,0.052502334096224956
Ninox_rufa,0.06110205150072675
Node1293,0.15499835335827444
Ninox_connivens,0.0871835326754784
Node1294,0.19270854923543593
Node1295,0.1691902818824003
Ninox_novaeseelandiae,0.11947081970247077
Node1296,0.1568482202909985
Ninox_boobook,0.11583775155210659
Ninox_squamipila,0.11256335430465861
Node1297,0.12261936753203244
Ninox_natalis,0.08147778024174311
Ninox_rudolfi,0.10168087150828642
Ninox_scutulata,0.06692032825256476
Ninox_philippensis,0.05207960502514676
Node1298,0.151443648653809
Leptosomus_discolor,0.05281181261779574
Node1299,0.1570220561916385
Node1300,0.10110501252022162
Node1301,0.15407997488727218
Node1302,0.14135957477476874
Node1303,0.14055625672214558
Node1304,0.08643456680408165
Harpactes_duvaucelii,0.04427330532243027
Harpactes_orrhophaeus,0.04993712825628781
Node1305,0.131415411751542
Harpactes_oreskios,0.06793334074108022
Node1306,0.1402366420266115
Harpactes_fasciatus,0.06094015198769682
Node1307,0.13651678776696918
Node1308,0.10617767163166152
Harpactes_wardi,0.054010448879169976
Harpactes_diardii,0.06471102438753726
Node1309,0.1327478537463066
Node1310,0.10515350964845287
Node1311,0.07881342369915562
Harpactes_kasumba,0.054454036884296037
Harpactes_erythrocephalus,0.06407418148132396
Harpactes_ardens,0.05389411838309357
Harpactes_whiteheadi,0.08027590885721818
Node1312,0.08155649873889359
Node1313,0.07338823279378484
Apaloderma_aequatoriale,0.046509542132248595
Apaloderma_narina,0.04776286010876372
Apaloderma_vittatum,0.05885561970656451
Node1314,0.16106119307634
Node1315,0.0868636591592032
Priotelus_temnurus,0.05232808664067962
Priotelus_roseigaster,0.046725586982835986
Node1316,0.18345237494211886
Node1317,0.13874215265353315
Node1318,0.11225407228066733
Node1319,0.11564940451055815
Node1320,0.0911628440130112
Trogon_personatus,0.05595681599287281
Node1321,0.08082820111929395
Trogon_aurantiiventris,0.0466550784317754
Trogon_collaris,0.057328354440483634
Trogon_mexicanus,0.06968919462597513
Trogon_elegans,0.070377268933261
Trogon_rufus,0.07387779682877076
Node1322,0.17022618373439455
Node1323,0.12608637140833587
Trogon_clathratus,0.08834841636223449
Node1324,0.10280896910501719
Trogon_massena,0.06078923233891616
Node1325,0.10693577161959716
Trogon_comptus,0.062429814382349666
Trogon_melanurus,0.044950192054274044
Node1326,0.1957151731468437
Node1327,0.12180410086086815
Node1328,0.08676326189813381
Trogon_curucui,0.055494711441221034
Trogon_violaceus,0.08450043267321189
Trogon_surrucura,0.06341594520207706
Node1329,0.17320822098710295
Node1330,0.14112473730897448
Trogon_bairdii,0.08350952079177293
Node1331,0.11215143208991504
Trogon_chionurus,0.0738400840018167
Trogon_viridis,0.06828404858241274
Node1332,0.1249106895117847
Trogon_melanocephalus,0.076696364773034
Trogon_citreolus,0.07126576891699232
Node1333,0.08222817670367488
Node1334,0.08152322504126204
Pharomachrus_mocinno,0.054142489659775965
Node1335,0.08912038378114608
Node1336,0.060089686393189345
Pharomachrus_antisianus,0.0559334790427227
